Report generated on: 07-31-2024 18:27:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"","World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-1-CAN-TBPD.A","                Crude oil including lease condensate (Mb/d)","1435.2021857923498","1284.7287671232878","1271.150684931507","1356.2301369863014","1437.622950819672","1471.0520547945205","1474.2191780821918","1534.9287671232876","1616.2322404371585","1560.0958904109589","1552.9424657534246","1548.0465753424658","1366.2377049180327","1429.33698630137","1490.9118493150686","1534.8352657534247","1571.259038251366","1659.493701369863","1717.3636410958904","1598.5983589041095","1695.6356885245903","1706.4263424657534","1767.673402739726","1834.2030630136987","1818.3539863387978","1831.0586575342465","1871.4171780821919","1920.0122301369863","2579.3088606557376","2579.4798493150683","2740.7561643835616","2900.646575342466","3137.8387978142077","3325.1287671232876","3613.2246575342465","3677.1260273972603","3679.0464480874316","3990.109589041096","4343.361643835617","4407.756164383562","4180.437158469946","4439.369863013699","4543.292120547866","4594.118260273833",""
"INTL.58-1-CAN-TBPD.A","                NGPL (Mb/d)","","","","","339","340","330.2520547945206","372.3205479452055","382.77322404371586","407.11506849315066","413.75342465753425","435.35068493150686","467.0983606557377","507.74246575342465","541.2365232876713","584.2605643835617","627.7477021857924","640.134701369863","647.6789205479452","681.8352164383562","706.1228224043716","672.3882328767123","651.154493150685","661.099197260274","666.8066229508197","668.499002739726","703.628693150685","700.4940547945206","677.0288360655738","639.6692684931508","596.9041095890411","591.0410958904109","610.655737704918","639.0410958904109","665.5068493150685","706.6575342465753","787.4043715846994","854.3287671232877","905.8356164383562","961.6986301369863","949.8087431693989","987.6438356164383","1040.782940426063","1054.2263458794384",""
"INTL.59-1-CAN-TBPD.A","                Other liquids (Mb/d)","","","","","133","168","184.92054794520547","180.45753424657534","200.53551912568307","205.0027397260274","208.5013698630137","227.18082191780823","231.64207650273224","239.23013698630137","261.7694191780822","281.2041315068493","280.4203961748634","289.4705698630137","307.95554520547944","323.3973534246575","319.7831229508197","349.13900273972604","439.3314246575342","508.16291780821916","594.8018497267759","625.3592684931507","731.6417698630137","793.4894","16.7","22.1","26.4","32.7","35","36.75342465753425","42.76986301369863","50","50","37","37","40","40","40","40","40",""
"INTL.56-1-CAN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","64.409","66","67","69","69","68","71","73.09482787","74.05124521","80.91063973","80.17945685","78.563","77.377","76.272","78.697","72.1374","67.1246","65.9332","59.3289","58.62450000000001","55.9292","56.7193","60.0836","60.368","65.1168","61.9483","68.131","64.40419999999999","70.4373044804498","69.45847414203365","71.17322644245819",""
"INTL.54-1-CAN-TBPD.A","        Refined petroleum products (Mb/d)","2030","1883","1639","1566","1581","1575","1533","1559","1647","1709","1764","1717","1654","1725","1753.8657534246568","1766.0301369863016","1860.0355191256826","1895.7972602739721","1913.3397260273966","1934.7260273972604","1958.1803278688526","2014.55890410959","2076.849315068494","2135.884931506849","2163.1721311475403","2102.1424657534244","2069.3232876712336","2117.312328767123","2028.642076502733","1962.4082191780824","2015","1905.8904109589037","1927.0273224043717","1893.8246575342469","1877.1671232876722","","","","","","","","","",""
"INTL.62-1-CAN-TBPD.A","            Motor gasoline (Mb/d)","665","634","590","569","555","557","546","571","599","606","612","599","590","621","632.761643835616","644.254794520548","667.390710382514","662.654794520548","665.364383561644","703.616438356164","724.674863387978","755.668493150685","791.156164383562","789.912328767123","772.360655737705","756.676712328767","724.38904109589","763.391780821918","703.770491803279","717.819178082192","719","670.424657534247","687.374316939891","675.276712328767","671.972602739726","","","","","","","","","",""
"INTL.63-1-CAN-TBPD.A","            Jet fuel (Mb/d)","83","82","49","51","74","77","81","89","89","96","95","83","79","72","71.8493150684932","76.4191780821917","88.775956284153","97.7671232876712","100.430136986301","102.531506849315","95.8469945355191","92.1561643835617","85.5917808219178","91.745205479452","99.5846994535519","94.8164383561643","84.0191780821917","87.5780821917808","89.1393442622951","84.3452054794521","84","71.0027397260274","82.1693989071038","81.2520547945205","88.772602739726","","","","","","","","","",""
"INTL.64-1-CAN-TBPD.A","            Kerosene (Mb/d)","67","51","45","38","38","37","39","36","32","42","40","45","44","49","54.9178082191781","52.4602739726027","50.8551912568306","46.1643835616438","36.1780821917808","32.8712328767123","31.1448087431694","32.4876712328767","32.1123287671233","31.9013698630137","31.8333333333333","34.3753424657534","33.1068493150685","32.4712328767123","30.4125683060109","27.0219178082192","13","9.94246575342466","4.27322404371585","12.8849315068493","11.4246575342466","","","","","","","","","",""
"INTL.65-1-CAN-TBPD.A","            Distillate fuel oil (Mb/d)","499","448","397","388","405","392","394","411","440","453","463","449","431","465","480.158904109589","472.454794520548","514.819672131148","526.12602739726","518.931506849315","545.394520547945","563.207650273224","575.227397260274","585.860273972603","622.632876712329","630.956284153005","618.268493150685","614.920547945206","623.632876712329","616.631147540984","602.287671232877","618","604.306849315068","627.204918032787","612.764383561644","602.920547945206","","","","","","","","","",""
"INTL.66-1-CAN-TBPD.A","            Residual fuel oil (Mb/d)","342","301","243","207","151","122","114","122","139","145","150","138","127","123","114.93698630137","108.312328767123","115.784153005464","124.443835616438","131.997260273973","116.797260273973","118.601092896175","132.4","124.386301369863","144.550684931507","157.33606557377","149.306849315068","140.372602739726","152.945205479452","141.920765027322","115.057534246575","121","119.868493150685","131.475409836066","122.468493150685","111.983561643836","","","","","","","","","",""
"INTL.67-1-CAN-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","3","3","4","3","117","124","106","60","62","63","63","71","77","78","62.5753424657534","63.1178082191781","69.9508196721311","69.8493150684932","71.5369863013699","59.7808219178082","58.792349726776","60.3479452054795","62.9917808219178","63.3698630136986","61.931693989071","56.5698630136986","55.0438356164384","59.4328767123288","57.707650273224","55.2356164383562","59","54.8520547945205","48.6229508196721","45.386301369863","41.1561643835616","","","","","","","","","",""
"INTL.68-1-CAN-TBPD.A","            Other petroleum liquids (Mb/d)","371","364","311","310","242","266","253","270","287","304","341","331","306","319","336.665753424657","349.01095890411","352.459016393442","368.791780821918","388.901369863013","373.734246575343","365.912568306011","366.271232876713","394.750684931507","391.772602739726","409.169398907104","392.128767123288","417.471232876713","397.860273972602","389.060109289618","360.641095890411","402","375.493150684931","345.907103825136","343.791780821918","348.93698630137","","","","","","","","","",""
"INTL.5-2-CAN-TBPD.A","    Consumption (Mb/d)","1873","1768","1578","1448","1504.027321","1513.857534","1517.520548","1592.243835","1666.131147","1738.59726","1656","1602.945206","1650.224045","1672.378083","1693.758904","1733.213698","1788.612021","1870.235619","1864.230138","1945.947945","1926.713114","1944.079451","2040.084932","2154.605479","2230.26776","2330.950686","2331.416439","2421.879452","2345.448088","2295.715068","2418.715068","2444.835616","2476.672131","2455.282192","2418.931507","2468.520548","2504.795083","2505.887672","2556.745205","2558.076714","2200.852459","2282.969864","2410.430138","2453.526027",""
"INTL.54-2-CAN-TBPD.A","        Refined petroleum products (Mb/d)","1873","1768","1578","1448","1504.027321","1513.857534","1517.520548","1592.243835","1666.131147","1738.59726","1656","1602.945206","1650.224045","1672.378083","1693.758904","1733.213698","1788.612021","1870.235619","1864.230138","1945.947945","1926.713114","1944.079451","2040.084932","2154.605479","2230.26776","2330.950686","2331.416439","2421.879452","2345.448088","2295.715068","2418.715068","2444.835616","2476.672131","2455.282192","2418.931507","2468.520548","2504.795083","2505.887672","2556.745205","2558.076714","2200.852459","2282.969864","2410.430138","2453.526027",""
"INTL.62-2-CAN-TBPD.A","            Motor gasoline (Mb/d)","665","646","628","609","566.243169","564.649315","566.950685","572.775342","586.806011","599.931507","585.128767","565.926027","572.191257","586.750685","603.120548","604.263014","610.265027","626.873973","644.134247","660.594521","659.07377","669.016438","682.619178","693.454795","704.699454","712.112329","712.054795","752.010959","744.42623","758.750685","785.268493","791.446575","793.054645","816.178082","803.734247","820.106849","844.530055","854.416438","879.375342","874.339726","734.893443","766.057534","785.323288","796.778082",""
"INTL.63-2-CAN-TBPD.A","            Jet fuel (Mb/d)","82","80","48","50","52.480874","57.309589","61.986301","68.369863","75.489071","78.542466","74.909589","68.073973","70.043716","66.852055","71.652055","78.586301","90.221311","93.334247","96.424658","102.958904","104.019126","94.482192","99.810959","102.868493","111.502732","118.679452","118.087671","119.635616","112.122951","101.547945","105.569863","107.178082","122.259563","127.6","124.80274","127.271233","130.453552","141.312329","158.967123","159.323288","75.437158","81.484932","128.189041","145.350685",""
"INTL.64-2-CAN-TBPD.A","            Kerosene (Mb/d)","66","51","45","38","15.032787","14.950685","13.169863","12.421918","12.846995","13.175342","11.854795","11.241096","11.213115","10.783562","9.284932","9.473973","9.013661","9.054795","7.90137","7.876712","8.002732","6.408219","6.553425","7.309589","7.852459","6.421918","4.405479","5.10137","4.765027","5.013699","5.410959","5.331507","4.849727","8.750685","10.09863","9.09863","9.136612","8.709589","7.728767","8.224658","7.803279","7.854795","8.342466","10.589041",""
"INTL.65-2-CAN-TBPD.A","            Distillate fuel oil (Mb/d)","498","456","422","402","394.333333","391.909589","383.328767","384.923288","404.095628","417.986301","335.29589","313.290411","313.412568","328.358904","353.235616","357.808219","381.874317","393.263014","384.967123","398.117808","402.699454","382.528767","449.6","461.879452","471.448087","531.030137","525.654795","553.791781","553.677596","515.958904","568.668493","599.808219","580.653005","592.134247","587.613699","582.542466","547.199454","599.819178","617.753425","596.164384","530.117486","555.271233","576.213699","562.435616",""
"INTL.66-2-CAN-TBPD.A","            Residual fuel oil (Mb/d)","323","265","219","163","143.412568","115.884932","122.520548","129.29863","150.953552","187.073973","173.249315","157.430137","155.076503","136.873973","126.046575","113.550685","106.65847","121.994521","150.723288","131.572603","130.57377","162.465753","137.863014","172.676712","167.63388","148.753425","113.90137","120.868493","107.439891","103.59726","86.931507","66.038356","64.560109","54.539726","54.575342","45.731507","44.120219","44.452055","41.106849","37.290411","28.81694","31.309589","32.230137","23.484932",""
"INTL.67-2-CAN-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","3","0","0","0","102.969945","124.145205","118.323288","155.767123","179.934426","181.378082","90.893151","112.832877","139.871585","144.468493","116.219178","114.726027","113.527322","120.70137","84.317808","101.030137","88.491803","93.306849","83.232877","109.739726","118.215847","117.980822","125.512329","135.473973","135.557377","140.060274","151.769863","160.243836","156.125683","137.515068","118.465753","131.049315","140.661202","143.364384","144.484932","156.523288","151.42623","162.071233","187.99726","202.715068",""
"INTL.68-2-CAN-TBPD.A","            Other petroleum liquids (Mb/d)","236","270","216","186","229.554645","245.008219","251.241096","268.687671","256.005464","260.509589","384.668493","374.150685","388.415301","398.290411","414.2","454.805479","477.051913","505.013699","495.761644","543.79726","533.852459","535.871233","580.405479","606.676712","648.915301","695.972603","731.8","734.99726","687.459016","670.786301","715.09589","714.789041","755.169399","718.564384","719.641096","752.720548","788.693989","713.813699","707.328767","726.210959","672.357923","678.920548","692.134247","712.172603",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-CAN-TBPD.A","                Crude oil including lease condensate (Mb/d)","551.397","507.298","346.128","251.307","250.62","286.542","357.011","405.431","448.48","487.228","535.284","542.856","512.972","591.013","621.241","589.64","682.018","764.097","774.436","822.472","910.609","916.384","879.009","898.978","925.611","966.136","888.216","895.526","886.601","889.912","842.421","823.199","843.693","804.4","776.737","925.672","940.158","819.019","793.759","800.397","714.475","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-CAN-TBPD.A","                Crude oil including lease condensate (Mb/d)","205.068","163.028","230.186","309.58","308.732","427.884","469.54","500.029","607.005","530.862","546.41","645.329","697.424","787.035","846.944","906.348","972.8","1042.401","1146.429","1047.348","1179.705","1147.782","1153.96","1231.557","1355.474","1501.36","1588.225","1486.095","1553.273","1514.727","1590.305","1807.972","1932.656","2217.603","2381.843","2487.123","2907.293","2921.65","3176.975","3194.766","3016.996","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-CAN-TBPD.A","        Refined petroleum products (Mb/d)","28","18","28","17","10","7.1","6.8","10","11","12","12","12","11","11","12","12","12","8.7","22","20","20","20","22","19","19","13","10","11","12","9.9","10","12","9.3","7","7.882109589041097","","","","","","","","","",""
"INTL.65-13-CAN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","2.3","1.6","1.5","2.6","2.9","3.6","3.3","3","2.1","1.8","2","2.3","2.2","1.7","3.6","3.5","3.6","3.6","3.4","3.2","2.9","2.4","1.7","1.4","0.9","NA","NA","NA","NA","NA","NA","","","","","","","","","",""
"INTL.66-13-CAN-TBPD.A","            Residual fuel oil (Mb/d)","24","14","21","13","7.6","5.5","5.2","7.8","7.9","8.9","8.6","9.3","9.3","8.7","9.8","9.3","9.9","7","18","17","17","16","18","16","16","11","8.3","9.4","11","8.9","9.7","11","8.8","6.5","7.3413698630137","","","","","","","","","",""
"INTL.5-8-CAN-MMTCD.A","    Emissions (MMtonnes CO2)","245.58162657033296","223.08775602436725","201.92324078976526","185.87587636797932","204.223527","200.796864","202.94105","210.960937","223.636442","233.509622","211.096652752","201.454200408","207.351473792","208.425019872","212.972801516","213.783912372","220.021450028","228.210463896","231.39337068","236.293883452","236.524755312","241.40650648","253.742252044","269.845294464","275.999198304","288.479819436","283.922747036","298.329351344","288.65743276","280.980956652","290.167547576","292.302061948","292.70252182","293.23718882","287.679925744","294.14639922","292.799031244","299.818995204","308.774971928","313.438261668","267.286341016","269.573031012","290.996035504","",""
